pf,10171,"CRT","FALSE",'instance-of',a,'generically-dependent-continuant',sk156,,<--,859, BFO-cig-1, mpt, 10160
pf,10170,"CRT","FALSE",'instance-of',a,'specifically-dependent-continuant',sk154,,<--,857, BFO-cig-1, mpt, 10161
pf,10169,"CRT","FALSE",'instance-of',a,'generically-dependent-continuant',sk154,,<--,859, BFO-cig-1, mpt, 10161
pf,10168,"CRT","FALSE",'instance-of',a,'specifically-dependent-continuant',sk53,,<--,857, BFO-cig-1, mpt, 10162
pf,10167,"CRT","FALSE",'instance-of',a,'generically-dependent-continuant',sk53,,<--,859, BFO-cig-1, mpt, 10162
pf,10166,"CRT","FALSE",'proper-continuant-part-of',a,a,sk53,,<--,197, BFO-sls-1, mpt, 10163
pf,10165,"CRT","TRUE",overlaps,a,a,sk53,,<--,3, BFOCE-unmarked, mpp, 10163, 10163
pf,10164,"CRT","TRUE",'has-continuant-part',a,a,sk53,,<--,187, BFO-eld-1, mpp, 10163
pf,10163,"CRT","TRUE",'continuant-part-of',a,a,sk53,,<--,189, BFO-mcd-1, mpp, 10162
pf,10162,"CRT","TRUE",'instance-of',a,'independent-continuant',sk53,,<--,841, BFO-otk-1, mpp, 10161, 10157
pf,10161,"CRT","TRUE",'instance-of',a,'independent-continuant',sk154,,<--,841, BFO-otk-1, mpp, 10160, 10158
pf,10160,"CRT","TRUE",'instance-of',a,'independent-continuant',sk156,,<--,841, BFO-otk-1, mpp, 7834, 10159
pf,10159,"CRT","TRUE",'exists-at',a,sk156,,,<--,270, BFO-bee-1, mpp, 83, 5154, 10125
pf,10158,"CRT","TRUE",'exists-at',a,sk154,,,<--,270, BFO-bee-1, mpp, 83, 5078, 10128
pf,10157,"CRT","TRUE",'exists-at',a,sk53,,,<--,270, BFO-bee-1, mpp, 83, 1594, 10130
pf,10156,"CRT","TRUE",'instance-of',a,'independent-continuant',sk18,,<--,841, BFO-otk-1, mpp, 7834, 10131
pf,10155,"CRT","TRUE",'has-continuant-part',a,a,sk191,,<--,187, BFO-eld-1, mpp, 10072
pf,10154,"CRT","TRUE",'has-temporal-part',sk191,sk191,,,<--,662, BFO-boo-1, mpp, 10073
pf,10153,"CRT","TRUE",entity,sk191,,,,<--,824, BFO-vgn-1, mpp, 10074
pf,10152,"CRT","TRUE",identical,sk191,sk191,,,<--,351, BFO-xlu-1, mpp, 10076, 10076
pf,10151,"CRT","TRUE",'has-occurrent-part',sk191,sk191,,,<--,346, BFO-yvi-1, mpp, 10076
pf,10150,"CRT","TRUE",'has-continuant-part',a,a,sk174,,<--,187, BFO-eld-1, mpp, 10077
pf,10149,"CRT","TRUE",'has-temporal-part',sk174,sk174,,,<--,662, BFO-boo-1, mpp, 10078
pf,10148,"CRT","TRUE",entity,sk174,,,,<--,824, BFO-vgn-1, mpp, 10079
pf,10147,"CRT","TRUE",identical,sk174,sk174,,,<--,351, BFO-xlu-1, mpp, 10081, 10081
pf,10146,"CRT","TRUE",'has-occurrent-part',sk174,sk174,,,<--,346, BFO-yvi-1, mpp, 10081
pf,10145,"CRT","TRUE",'has-temporal-part',sk18,sk156,,,<--,662, BFO-boo-1, mpp, 10083
pf,10144,"CRT","TRUE",'has-temporal-part',sk156,sk156,,,<--,662, BFO-boo-1, mpp, 10084
pf,10143,"CRT","TRUE",entity,sk156,,,,<--,824, BFO-vgn-1, mpp, 10085
pf,10142,"CRT","TRUE",'exists-at',sk18,sk156,,,<--,356, BFO-ybr-1, mpp, 10088, 10086
pf,10141,"CRT","TRUE",identical,sk156,sk156,,,<--,351, BFO-xlu-1, mpp, 10087, 10087
pf,10140,"CRT","TRUE",'has-occurrent-part',sk156,sk156,,,<--,346, BFO-yvi-1, mpp, 10087
pf,10139,"CRT","TRUE",'has-occurrent-part',sk18,sk156,,,<--,346, BFO-yvi-1, mpp, 10088
pf,10138,"CRT","TRUE",'has-temporal-part',sk18,sk154,,,<--,662, BFO-boo-1, mpp, 10090
pf,10137,"CRT","TRUE",'has-temporal-part',sk154,sk154,,,<--,662, BFO-boo-1, mpp, 10091
pf,10136,"CRT","TRUE",entity,sk154,,,,<--,824, BFO-vgn-1, mpp, 10092
pf,10135,"CRT","TRUE",'exists-at',sk18,sk154,,,<--,356, BFO-ybr-1, mpp, 10095, 10093
pf,10134,"CRT","TRUE",identical,sk154,sk154,,,<--,351, BFO-xlu-1, mpp, 10094, 10094
pf,10133,"CRT","TRUE",'has-occurrent-part',sk154,sk154,,,<--,346, BFO-yvi-1, mpp, 10094
pf,10132,"CRT","TRUE",'has-occurrent-part',sk18,sk154,,,<--,346, BFO-yvi-1, mpp, 10095
pf,10131,"CRT","TRUE",'exists-at',a,sk18,,,<--,270, BFO-bee-1, mpp, 83, 238, 10097
pf,10130,"CRT","TRUE",'instance-of',a,continuant,sk53,,<--,254, BFO-qaf-1, mpp, 10102, 10097
pf,10129,"CRT","TRUE",overlaps,a,a,sk154,,<--,3, BFOCE-unmarked, mpp, 10099, 10099
pf,10128,"CRT","TRUE",'instance-of',a,continuant,sk154,,<--,211, BFO-bdd-1, mpp, 10099
pf,10127,"CRT","TRUE",'has-continuant-part',a,a,sk154,,<--,187, BFO-eld-1, mpp, 10099
pf,10126,"CRT","TRUE",overlaps,a,a,sk156,,<--,3, BFOCE-unmarked, mpp, 10100, 10100
pf,10125,"CRT","TRUE",'instance-of',a,continuant,sk156,,<--,211, BFO-bdd-1, mpp, 10100
pf,10124,"CRT","TRUE",'has-continuant-part',a,a,sk156,,<--,187, BFO-eld-1, mpp, 10100
pf,10123,"CRT","TRUE",'has-temporal-part',sk18,sk53,,,<--,662, BFO-boo-1, mpp, 10102
pf,10122,"CRT","TRUE",'has-temporal-part',sk53,sk53,,,<--,662, BFO-boo-1, mpp, 10103
pf,10121,"CRT","TRUE",entity,sk53,,,,<--,824, BFO-vgn-1, mpp, 10104
pf,10120,"CRT","TRUE",'exists-at',sk18,sk53,,,<--,356, BFO-ybr-1, mpp, 10106, 10105
pf,10119,"CRT","TRUE",'has-occurrent-part',sk18,sk53,,,<--,346, BFO-yvi-1, mpp, 10106
pf,10118,"CRT","TRUE",identical,sk53,sk53,,,<--,351, BFO-xlu-1, mpp, 10107, 10107
pf,10117,"CRT","TRUE",'has-occurrent-part',sk53,sk53,,,<--,346, BFO-yvi-1, mpp, 10107
pf,10116,"CRT","TRUE",'has-temporal-part',sk42,sk42,,,<--,662, BFO-boo-1, mpp, 10109
pf,10115,"CRT","TRUE",entity,sk42,,,,<--,824, BFO-vgn-1, mpp, 10110
pf,10114,"CRT","TRUE",identical,sk42,sk42,,,<--,351, BFO-xlu-1, mpp, 10112, 10112
pf,10113,"CRT","TRUE",'has-occurrent-part',sk42,sk42,,,<--,346, BFO-yvi-1, mpp, 10112
pf,10112,"CRT","TRUE",'occurrent-part-of',sk42,sk42,,,<--,369, BFO-cmy-2, mpp, 10109, 1361, 1361
pf,10111,"CRT","TRUE",'exists-at',sk42,sk42,,,<--,270, BFO-bee-1, mpp, 47, 1361, 1361
